x,y,z,vx,vy,vz,ax,ay,az,AttitudeAngleRespectOXY,LateralAttitudeAngleRespectOZ,time,velocity,acceleration,mach_number
-14.302339402768329,-2.7400791270795715,221.0374038024038,-22.081559387259997,-9.604438061446919,113.1472603844419,-14.565448231072395,-8.354723808811519,47.11025105348609,73.18263887366246,14.496914439644245,164,115.68121294295784,50.0132926972026,0.347336160248105
-14.725199561396018,-2.9243442558497184,223.1994192640366,-22.357568864529533,-9.76096579577539,114.05660855909863,-14.887451750073316,-8.725031475759122,46.525721857530705,73.05514241948352,14.59125912976894,165,116.63638923938758,49.62262778438944,0.35016535332861765
-15.153350188501541,-3.111643453784409,225.37855971646562,-22.637537228129663,-9.923317198433637,114.9465682058976,-15.42585122464096,-9.206834664571584,46.861818033068154,72.92245047636867,14.689497140232454,166,117.57399312045482,50.18717644886895,0.3529457527717656
-15.58689955614832,-3.302105663696914,227.57458465690067,-22.925635358435425,-10.093764286958761,115.83375359345263,-15.549600313319273,-9.363671328580564,46.45046654085307,72.79319291782183,14.785452995260693,167,118.5112961097689,49.870976053377696,0.35572809380982556
-15.840240291755054,-3.4137955684956367,228.8527071400094,-23.096343598623168,-10.196113107281077,116.34808293946061,-15.600535052369825,-9.466298428465658,45.86689748043235,72.7231258180948,14.837674106786405,168,119.05577774224037,49.36354712069912,0.35734546806270595
-16.095467158340504,-3.526621123598237,230.13646606881701,-23.267886907599916,-10.299818819357986,116.85643321939861,-15.65549975248884,-9.558316565971756,45.413485600444105,72.65815179926496,14.886307472129186,169,119.59476081173551,48.97796200800164,0.35894735756303764
-16.352585780717803,-3.6405944212109653,231.42578885017113,-23.439942576156334,-10.404555920505622,117.35879770672594,-15.533602191672106,-9.53191366537778,44.433832949466414,72.59936555986532,14.930567265734469,170,120.12815278295366,48.02619791066563,0.36053336809818753
-16.61159821676786,-3.7557238939229087,232.72060357212186,-23.611795734594818,-10.509753120072366,117.85387564152438,-15.632422667660377,-9.624431383726249,44.3549940621081,72.54764543754358,14.969821085101744,171,120.65449768734274,48.00383126553631,0.36209907515869383
-16.91352667754553,-3.8903276659082526,234.22492389290198,-23.80998790731157,-10.631599629491374,118.4181136059782,-15.691075043060195,-9.673322399935193,44.31194896070674,72.49745832743474,15.00838465734865,172,121.25508675856236,47.993039317762666,0.3638862558114883
-17.217985027856543,-4.026488867929891,235.73642085391788,-24.00946286414158,-10.754512053024147,118.9826056388267,-15.643501840634883,-9.639912229457748,44.06167785534239,72.45814633359204,15.039214283015383,173,121.85636742135303,47.7396953599158,0.36567568318085336
-17.524985532012263,-4.164217068516323,237.2550975738883,-24.20907857927067,-10.877564209747712,119.54548799419717,-15.741309413543727,-9.674063448807017,44.51890124429076,72.42984001512546,15.06220153124477,174,122.45621498546011,48.200714659259745,0.36746087160475766
-17.834528326749,-4.303511516856167,238.78094205129577,-24.408747310956386,-11.000462232973526,120.10871725066937,-15.692514005357486,-9.604992004124078,44.598358704369694,72.41223478932841,15.077546675562195,175,123.05649545729165,48.244424199395894,0.36924710622418677
-18.146617007603346,-4.444370537940503,240.31398313352238,-24.609038071061146,-11.123319291345235,120.67651503127055,-15.425146500241219,-9.392684676163983,44.017138487073204,72.40462331829976,15.085736371806448,176,123.66145020552128,47.578000699587314,0.3710466876627563
-18.46124651944883,-4.586784667060227,241.8542438448297,-24.807392343838345,-11.244427419411366,121.24141832222158,-15.100605461803639,-9.135541425823272,43.34075921589657,72.40594009799004,15.087512957508947,177,124.26312960679634,46.79645084689981,0.372836019418792
-18.77837887525081,-4.730722696640528,243.40164917009443,-25.00180685265809,-11.362442304594582,121.7977145065481,-14.761247075962077,-8.849727062943648,42.79510753418917,72.41481915823833,15.08383450462437,178,124.85543119961366,46.12627573508413,0.37459698431072525
-19.14887871398918,-4.89934445365873,245.20331086870866,-25.22205538091724,-11.49510804017636,122.43284236769546,-14.434159399987964,-8.566070858935586,42.358731125662345,72.43244849728337,15.0742417432727,179,125.53123307259571,45.562974333560824,0.37660543344450687
-19.522591352589856,-5.0698923893381105,247.01428684603263,-25.437411801691848,-11.623580709513236,123.06087321630956,-14.139324972853641,-8.301727791239552,42.05471116361927,72.45535217520828,15.060771565446556,180,126.19884335618941,45.137987616455,0.3785885328027045
-19.89944694151985,-5.2423056563665025,248.83448608631184,-25.648155981516766,-11.7479899222493,123.68341384484555,-13.96917620418821,-8.115990901006265,42.1746434187918,72.48068396815053,15.045446700373157,181,126.85988346510814,45.16312366999335,0.38055103347791835
-20.279384357632534,-5.416528592891684,250.66385278642687,-25.855356291047272,-11.869005925900227,124.30423804407654,-13.94002823295062,-8.070474552363219,42.316127550598786,72.50565016404492,15.030260741021568,182,127.5182980843318,45.278158062296974,0.38250459350672916
-20.415473148144677,-5.4790240137751525,251.31778072823215,-25.928702146967492,-11.911544367144002,124.52628009891895,-13.927181420989921,-8.035948393980991,42.505866237804085,72.51394150812169,15.025252720872526,183,127.75357889120372,45.44547847201068,0.3832023959561849
-20.551947146479804,-5.541742455004246,251.97287801427882,-26.001937362115466,-11.95387217376494,124.7491927373644,-13.901591696015643,-7.995574131279281,42.635274886055456,72.52174630579782,15.020577957609836,184,127.98967495526418,45.55162041004716,0.3839024638660047
-20.688805803652198,-5.604682853569214,252.62914913591544,-26.075071573411584,-11.996003149912148,124.9729440931269,-13.801669803502588,-7.8855812626197705,42.72304689407835,72.52896417644254,15.01630877156496,185,128.22655810882182,45.58428695425555,0.3846047211357921
-21.00633699107208,-5.750880595140406,254.14927037013362,-26.2432100422029,-12.092390707180995,125.49100209131765,-13.672346476563312,-7.769493101491028,42.60651151311076,72.54282571378297,15.008407326009282,186,128.77470090129268,45.41599833259365,0.3862292686453528
-21.32590062134228,-5.8982399540323796,255.67567898107941,-26.40995885796091,-12.18740790044597,126.0088847324285,-13.529615191822172,-7.657800429722044,42.33279660760955,72.55210300962325,15.003721761432082,187,129.3223022905233,45.097206823499334,0.3878516879133455
-21.647478320111937,-6.046744303977158,257.20835949831184,-26.575057183462018,-12.28104332166615,126.52439855568205,-13.35908502999001,-7.539856353374179,41.86655067476331,72.556045263317,15.002799835656297,188,129.8671672103846,44.58836902231953,0.38946563509374743
-22.113187740629517,-6.262173600042939,259.4222629285078,-26.809597170262514,-12.413557929734715,127.25925398948304,-13.124552258452725,-7.410809304386588,40.924792596925734,72.55152042943666,15.008693795010966,189,130.6436705197247,43.612069609595764,0.391765342739216
-22.582958150654683,-6.4798949913587975,261.6488881294793,-27.04072187659433,-12.543997314088374,127.98217838694737,-13.013410199413281,-7.377307227451024,40.21781229232654,72.53430500355331,15.023616693965893,190,131.40772615372205,42.90974169727903,0.3940282009837668
-23.056732277309067,-6.699877840006824,263.88799679057246,-27.268552463254036,-12.67285719591956,128.6896900999495,-13.188883685534295,-7.53028370114113,40.37924818789959,72.50504547025764,15.04713865622468,191,132.15601235271308,43.14087979759125,0.3962447881739302
-23.534478809817866,-6.922113094943298,266.1393858821016,-27.496710322064917,-12.802630699753397,129.39151988522198,-13.209273591095032,-7.56119748117682,40.271203717939365,72.46528100084487,15.078187676941594,192,132.8989911533478,43.0514397557797,0.39844621715929784
-23.686140853949762,-6.992749099410946,266.85273264608134,-27.569415016518434,-12.844194737578942,129.61364599342363,-13.25756797069347,-7.609550389951064,40.25368799326472,72.45090422083211,15.089300626678352,193,133.13430516030954,43.05842266843812,0.39914357073375023
-23.838203868054066,-7.063614621309232,267.5673020137807,-27.64230945981212,-12.88597770718837,129.835426014334,-13.320688820908062,-7.667497120071841,40.2805349607169,72.43579884748458,15.100938952537641,194,133.36935008488933,43.11325503219759,0.39984020846819573
-23.990669256933128,-7.134711105959765,268.28309309672545,-27.7155107684996,-12.928053452784026,130.05723173157656,-13.438095260137999,-7.787389031974784,40.20861667683859,72.42005760305241,15.113036840605034,195,133.60451949285945,43.10404490556318,0.4005372933996298
-24.34766525043322,-7.301356476731734,269.9564663633701,-27.88731471058179,-13.027281079906595,130.57400932146183,-13.448476701272414,-7.845750880903128,39.728496140189655,72.38151491565594,15.14258150842515,196,134.15283927067338,42.67049024830771,0.40216294521046064
-24.706872749938498,-7.46928349189996,271.6364527101021,-28.05993894920511,-13.127652939115457,131.08724266323173,-13.646790620530744,-8.012804355294517,39.937588236762764,72.34126691828278,15.173378397185385,197,134.69803500635038,42.95871136389037,0.40377988223594297
-25.068305539179946,-7.6385086955345685,273.32301828598213,-28.23390236898661,-13.22947128755451,131.59873622349843,-13.871576004495457,-8.191697238565325,40.26851357230127,72.30053341546993,15.204557829650755,198,135.24200356823917,43.37139275858483,0.4053936897287044
-25.431989606993607,-7.809055583760459,275.0161741963721,-28.41058140509626,-13.33350987551989,132.11369735193043,-13.807571863502401,-8.195218735913297,39.6004370736428,72.26048742091514,15.23528188191822,199,135.79017876626298,42.731782870818655,0.4070203383478503
-25.797948984358797,-7.980945905347522,276.7159287547356,-28.588291949444606,-13.438718857640032,132.62649418255359,-13.841626769034574,-8.248702411975204,39.3519651971784,72.22219931530684,15.264784327700465,200,136.33662956181766,42.52303949595466,0.40864232016371116
-26.166189058651657,-8.154189517732167,278.4222303435314,-28.76580957984168,-13.544293214192725,133.13340663740632,-13.863165016840581,-8.288629422437461,39.10170700621183,72.18658711527955,15.292406217385064,201,136.8774036951926,42.30640864911939,0.4102479347711688
-26.586422129632577,-8.3522400911721,280.36450791301655,-28.967463981126745,-13.664660874514247,133.70446300304485,-13.684509404403334,-8.198575925981102,38.24018225275549,72.15037301327884,15.320781123683831,202,137.4871643217866,41.43421271820229,0.4120587708657088
-27.009582453771852,-8.552040235013175,282.315039849871,-29.167973047392188,-13.784661941026716,134.26742764982578,-13.381093559032829,-8.022739673235117,37.04429704103434,72.11923815215155,15.345552530450961,203,138.08884706674536,40.1957455455733,0.41384603070476844
-27.435636094853816,-8.753573133371095,284.27365830263614,-29.364972919260758,-13.902727422248372,134.81541679336763,-13.179408709911222,-7.89397544503855,36.32716482668268,72.09352364878474,15.36646627012338,204,138.67510255808605,39.44204059901981,0.41558794316905046
-27.90025909640338,-8.973754591444596,286.4037380188298,-29.57434293560069,-14.028191445428721,135.39381350180832,-13.181701188690814,-7.878026754155276,36.42555020854374,72.07173170770129,15.38479165841517,205,139.2943525411729,39.530257522083765,0.4174282415487515
-28.286207146690156,-9.156962098214764,288.1686122414694,-29.74584771967654,-14.130801436311117,135.8671587015257,-13.184640900667846,-7.855900187088389,36.58953252960816,72.05817721485077,15.39674289583349,206,139.80121537175637,39.678001640257946,0.4189344999957273
-28.674387094592277,-9.34150319192861,289.9396568907122,-29.917389163411976,-14.233166413775372,136.34220967778296,-13.185133112135722,-7.827500661398294,36.793114252492174,72.04810582771238,15.406189750042122,207,140.30976922630083,39.86039084336569,0.4204455032381487
-29.064799320238095,-9.527374132444548,291.716898630212,-30.08895382691184,-14.335203596705824,136.81965167032638,-13.009484595148201,-7.672447746346171,36.551696763875746,72.04086545913616,15.413590743421707,208,140.82066711866722,39.54920580960047,0.42196311371449063
-29.69552483321851,-9.8282006907664,294.57991249532506,-30.362568083485304,-14.49712699826067,137.5857968161038,-12.67978639598949,-7.427605587815211,35.76877692518047,72.03342058215097,15.422421422976315,209,141.64004983531382,38.66977774101354,0.4243963756223016
-30.33191134425942,-10.132366022916424,297.4588270801981,-30.630873511776887,-14.654837995346485,138.34129338369638,-12.416664636228296,-7.229761331577164,35.16768111682139,72.02788479232248,15.429796956902488,210,142.4476329878397,37.98958810956716,0.42679398709918065
-30.973830818055877,-10.439773342808019,300.3533515472544,-30.89261578382774,-14.80769790938024,139.08108935522947,-12.19559270926503,-7.070125539170426,34.60641917026222,72.02101350339501,15.438033469392337,211,143.2381619666351,37.36741099484684,0.4291405600403128
-31.621156957610236,-10.750329485930346,303.26318289211923,-31.149342664571275,-14.956837029321811,139.8090076155614,-12.106777170460452,-7.01234974454237,34.329776395376626,72.01001002822547,15.449137710165905,212,144.0157877901054,37.071291449739434,0.43144847961752336
-31.812014291415686,-10.841995207712888,304.1194403791571,-31.22370732180225,-14.99992950126451,140.0199471861225,-12.021886569868885,-6.958360161567554,34.05436500492398,72.00568951837337,15.453161997706584,213,144.24112934237934,36.778313021745234,0.43211724528916434
-32.00332504261721,-10.933923540953284,304.97698365001594,-31.29753944674241,-15.04267898189492,140.22919796735644,-11.94272719959065,-6.909212825765205,33.786532501983686,72.00081542246296,15.457576659010066,214,144.46468817306456,36.49514670943468,0.43278073406762235
-32.195086100118296,-11.0261125292578,305.8358024211558,-31.370869602747064,-15.08511288397943,140.43678645325286,-11.887587802826191,-6.875533022499801,33.58970942981003,71.99537191816574,15.462393638526171,215,144.6864992999399,36.28851440459441,0.43343905632721247
-32.43901847647969,-11.143445808114008,306.9272129124521,-31.46338274875201,-15.138627566514756,140.69835147486685,-11.869985510911741,-6.866163957310642,33.5061949969055,71.98762911311792,15.46909721614791,216,144.96602569684137,36.20367200559332,0.43426869902797466
-32.68366805911863,-11.261193944592595,308.0206500512392,-31.55561356144471,-15.191975188887852,140.95882815404383,-11.831551513569735,-6.846754982278889,33.328706366290646,71.97894839167975,15.476465917088289,217,145.2444287810733,36.02313608024762,0.4350950229631528
-32.92903290717612,-11.37935585630149,309.1161056764269,-31.647626830665647,-15.245211087483987,141.218291579895,-11.863196816547793,-6.878996131506395,33.28911135065961,71.96934545072139,15.484489789614921,218,145.52180119095303,36.00306877200948,0.4359183139665238
-33.47492447144548,-11.642492218618372,311.5490959816194,-31.851330849616613,-15.363213099958712,141.79099373304388,-11.678394138652823,-6.786243646120587,32.46678073750488,71.94506560558591,15.504405851745712,219,146.1342584661467,35.16432629724975,0.4377363102997749
-33.89300082596477,-11.844246835743675,313.408551497318,-32.0054634404975,-15.452684342889608,142.22150183931726,-11.497827442406116,-6.69911493226333,31.629692595818142,71.92407897015359,15.521355462963228,220,146.59498875770933,34.314947624569875,0.4391041807933195
-34.31307972405012,-12.04716525741853,315.2735730294347,-32.157201906674004,-15.540975820538588,142.64114652210168,-11.422683823122592,-6.6756547422774535,31.14832253294194,71.90139329630168,15.539523421328184,221,147.04456550672262,33.84169127832261,0.4404393728526208
-34.73513456966336,-12.25123505552354,317.1440329828281,-32.30726543133568,-15.628542447489098,143.05215950227338,-11.360874078508528,-6.664414746687562,30.665366296755423,71.87750405535857,15.558559476340248,222,147.4853588562187,33.37437001439543,0.44174888813803354
-35.24177204849883,-12.496461302390577,319.38496467491814,-32.4854183708353,-15.732853208841039,143.5355028951337,-11.21952492297829,-6.6048361471912544,29.911937353621674,71.84816543885385,15.581885792523105,223,148.00427584424065,32.62247072610477,0.44329094531345437
-35.75118324413248,-12.743314563956686,321.63337958514234,-32.66198143667102,-15.836608823750336,144.0091791746832,-11.031209207169367,-6.5141488914250605,29.021503123615673,71.81877568312596,15.605266498688524,224,148.5134569558326,31.723325107971057,0.44480461052283
-36.263335469295846,-12.991781206598834,323.8891016774679,-32.835965188193775,-15.939187875154605,144.47000222418748,-10.796937008774169,-6.395802010634189,27.95521047390728,71.79015849064575,15.62811343623372,225,149.00952943559176,30.642681422668037,0.44627993551289535
-36.964385788181005,-13.332346173918191,326.9691287350343,-33.06818859961717,-16.076549915155073,145.07604731996025,-10.70056222281808,-6.347314751588234,27.473619483304205,71.75355500466884,15.657557956839778,226,149.6630216867803,30.159413189807317,0.4482244031663464
-37.670330268577466,-13.675809971791598,330.0618364788722,-33.29661427358394,-16.211973836321377,145.66462190020783,-10.548028362319586,-6.254747733052243,26.894877598876512,71.72092104267229,15.684188251009372,227,150.29861839379598,29.55870789792697,0.4501164147904095
-38.381106885181396,-14.022139554937946,333.16694568020796,-33.52274145109834,-16.346104913293154,146.24312382565344,-10.334885624901062,-6.11726680046409,26.190887525375466,71.69262740992556,15.707725656324737,228,150.9238901119335,28.813076950487517,0.4519780766206698
-39.096656016159706,-14.371299023420615,336.28422358268864,-33.744986901474,-16.477790367249323,146.80803082401422,-9.959402300097661,-5.8734423124477555,25.009308936629267,71.66838279827864,15.72836291931795,229,151.5349452462777,27.552723136935246,0.453797780146906
-39.99438479485225,-14.810031562932139,340.1832705165288,-34.01413006617392,-16.63683575873918,147.4870706112242,-9.197127538005017,-5.400289237840477,22.507258340268585,71.64230415537736,15.751093231785587,230,152.2700934054422,24.906363781135447,0.45598760535689764
-40.89906701325779,-15.252865420097116,344.0997365340857,-34.26879952009311,-16.786722710238454,148.11950374639517,-9.137371838231395,-5.362125798147267,22.318655602222307,71.61837766703478,15.772233548782088,231,152.95598082447492,24.70559339655435,0.4580320159173738
-41.01949161789304,-15.31186142651675,344.6201399022006,-34.301000650977414,-16.80562554989971,148.19822787082435,-9.07972949367481,-5.325317256405755,22.1366796080014,71.61521544097137,15.775024558542587,232,153.0415056114993,24.511896614235834,0.45828710932303
-41.140028997518556,-15.370923624314624,345.14081865713183,-34.332994152970485,-16.824395207469266,148.27630185648547,-9.039954604719677,-5.299141194129583,22.016165516942955,71.61203527997411,15.777827273205478,233,153.12634147605243,24.382641791244474,0.45854016761967825
-41.26067845278922,-15.43005155563318,345.6617707114129,-34.36481656822856,-16.843054250115948,148.35384459831985,-8.96121267237331,-5.247686006346162,21.77477564016788,71.60883009384376,15.780646810567381,234,153.21061419282537,24.124311288829656,0.4587915615894481
-41.502311225990994,-15.54850307754945,346.70448745476193,-34.4280451278382,-16.880099674903413,148.5076588980816,-8.842273199530995,-5.173213290117575,21.388439801325347,71.60232079185553,15.786353459491094,235,153.3778106759517,23.715254335872334,0.45929035974269367
-41.74438573572681,-15.667213286482394,347.7482769890745,-34.490579365701024,-16.91670281150157,148.65926831765867,-8.741813792416526,-5.110297575583297,21.061154354126757,71.59565057353652,15.792171051175147,236,153.54267470555547,23.368925358703354,0.45978226995226207
-41.98689683790315,-15.786178935278416,348.7931227660848,-34.55234298238178,-16.952823386329182,148.80837115980822,-8.593256811012207,-5.016357218313042,20.57399919130242,71.58878473584107,15.798124577109057,237,153.70489241912716,22.853825611600385,0.46026637221813804
-42.638717783230064,-16.106133084376438,351.5974299192402,-34.715471947897356,-17.048120176824767,149.2001629507621,-8.389648854703745,-4.895509719043336,19.84923833762121,71.56920578831577,15.814904818947497,238,154.13140828092978,22.09851773079297,0.46153947718425986
-43.29357767319838,-16.427861730772953,354.40900337613886,-34.87529121609887,-17.141400164951715,149.5805484259219,-8.269549697118489,-4.8288124333552815,19.37119935303329,71.54773525573682,15.833017275440666,239,154.54596081561718,21.60893903190521,0.4627773252474805
-43.95141685468832,-16.751329442689407,357.2276292313186,-35.03206511724242,-17.23291604102419,149.94961502102495,-8.162135019756287,-4.775386672394121,18.879782007990876,71.52433693627606,15.852494653766916,240,154.94872063560027,21.115656149427785,0.4639804898887331
-44.74326265320001,-17.141046433052097,360.61293087691104,-35.217293505358015,-17.341185671165185,150.38077176429258,-7.966147719380087,-4.66585583676055,18.134362306749537,71.4941355670227,15.877372416607555,241,155.41991828188756,20.349074093159018,0.46538871035547397
-45.105437445701284,-17.319422888973808,362.15860649078695,-35.300131004818624,-17.389678813311523,150.57087340506575,-7.815191662548999,-4.583217184293763,17.54137767086391,71.47973180065746,15.889166961154272,242,155.6280440542508,19.742923569539137,0.4660110759964855
-45.468453880137716,-17.498292277723785,363.70619955579355,-35.38118349355203,-17.437181832266617,150.75410251452266,-7.691428146019366,-4.516669158608737,17.041500713126737,71.46505689223594,15.901156561257995,243,155.82901809552396,19.234633185200213,0.4666124453815041
-45.83229563392188,-17.677645678211483,365.2556459188048,-35.46082491678313,-17.483918514880965,150.93171878385814,-7.443983364458692,-4.382717279714153,16.049431643493286,71.45021899605969,15.913264739623731,244,156.0241687863242,18.226501451551428,0.4671967298569155
-46.562394345736124,-18.037771715301847,368.35985452635737,-35.616293454047195,-17.575330903032896,151.2716268076968,-7.24858599431077,-4.276972878253346,15.257866282955773,71.42051163624353,15.937511723951571,245,156.3985859680419,17.42518233553932,0.4683187066290963
-47.29564041849575,-18.39975058762183,371.47085790310547,-35.76721042131471,-17.664278196843952,151.59321479838573,-6.924216181127387,-4.09088434537214,14.068950544962219,71.39128282729286,15.961428060959419,246,156.7540201667811,16.20541495571125,0.4693850030940333
